doc_index,doc_id,token,bow
234,excourse21,Learning,3
234,excourse21,Machine,3
234,excourse21,Models,2
234,excourse21,Need,3
234,excourse21,Well,1
234,excourse21,Analysis,2
234,excourse21,Introduction,1
234,excourse21,Science,1
234,excourse21,Creating,1
234,excourse21,Dataset,1
234,excourse21,Social,1
234,excourse21,Python,6
234,excourse21,Methods,3
234,excourse21,Different,1
234,excourse21,Introduce,2
234,excourse21,End,2
234,excourse21,Understanding,1
234,excourse21,Validation,1
234,excourse21,Mining,1
234,excourse21,Clustering,2
234,excourse21,Tutorial,1
234,excourse21,Building,1
234,excourse21,Descriptive,1
234,excourse21,Statistics,2
234,excourse21,Apply,2
234,excourse21,Advanced,1
234,excourse21,Students,1
234,excourse21,Text,1
234,excourse21,Identify,2
234,excourse21,Modelling,1
234,excourse21,Process,1
234,excourse21,Start,1
234,excourse21,Limitations,1
234,excourse21,Task,1
234,excourse21,Features,1
234,excourse21,Predictive,3
234,excourse21,Representation,1
234,excourse21,Code,1
234,excourse21,Cross,1
234,excourse21,Write,1
234,excourse21,Techniques,2
234,excourse21,Able,2
234,excourse21,Difference,1
234,excourse21,Technique,2
234,excourse21,Related,1
234,excourse21,Dimensionality,1
234,excourse21,Supervised,2
234,excourse21,Unsupervised,1
234,excourse21,Issues,1
234,excourse21,Meet,1
234,excourse21,Behind,1
234,excourse21,Look,1
234,excourse21,Learner,1
234,excourse21,Learners,1
234,excourse21,Applied,5
234,excourse21,Approaches,1
234,excourse21,Carry,1
234,excourse21,Charting,1
234,excourse21,Clusters,1
234,excourse21,Described,1
234,excourse21,Discussed,1
234,excourse21,Discussion,1
234,excourse21,E,1
234,excourse21,Engineer,1
234,excourse21,Ensembles,1
234,excourse21,Evaluating,1
234,excourse21,Focusing,1
234,excourse21,G,1
234,excourse21,Generalizability,1
234,excourse21,Issue,1
234,excourse21,Overfitting,1
234,excourse21,Particular,1
234,excourse21,Plotting,1
234,excourse21,Practical,1
234,excourse21,Scikit,2
234,excourse21,Tackled,1
234,excourse21,Taken,1
234,excourse21,Toolkit,1
235,excourse22,Along,1
235,excourse22,Data,8
235,excourse22,Take,1
235,excourse22,Use,1
235,excourse22,Course,4
235,excourse22,Including,1
235,excourse22,Learning,1
235,excourse22,Machine,1
235,excourse22,Network,1
235,excourse22,Popular,1
235,excourse22,Using,1
235,excourse22,Analysis,2
235,excourse22,Run,1
235,excourse22,Introduction,1
235,excourse22,Science,3
235,excourse22,Basic,1
235,excourse22,Basics,1
235,excourse22,Social,1
235,excourse22,Python,9
235,excourse22,Introduce,3
235,excourse22,End,1
235,excourse22,Functions,1
235,excourse22,Mining,1
235,excourse22,Programming,2
235,excourse22,Environment,1
235,excourse22,Statistical,1
235,excourse22,Courses,1
235,excourse22,Dataframe,1
235,excourse22,Students,1
235,excourse22,Text,1
235,excourse22,Fundamental,1
235,excourse22,Library,2
235,excourse22,Structures,1
235,excourse22,Tables,1
235,excourse22,Pandas,1
235,excourse22,Representation,1
235,excourse22,Techniques,2
235,excourse22,Able,1
235,excourse22,Files,1
235,excourse22,Tutorials,1
235,excourse22,Learner,1
235,excourse22,Clean,1
235,excourse22,Cleaning,1
235,excourse22,Manipulation,1
235,excourse22,Series,1
235,excourse22,Reading,1
235,excourse22,Manipulate,1
235,excourse22,Applied,5
235,excourse22,Charting,1
235,excourse22,Plotting,1
235,excourse22,Taken,1
235,excourse22,Abstraction,1
235,excourse22,Analyses,1
235,excourse22,Central,1
235,excourse22,Csv,1
235,excourse22,Groupby,1
235,excourse22,Inferential,1
235,excourse22,Lambdas,1
235,excourse22,Manipulating,1
235,excourse22,Merge,1
235,excourse22,Numpy,1
235,excourse22,Pivot,1
235,excourse22,Tabular,1
236,excourse23,Data,9
236,excourse23,Learn,1
236,excourse23,Use,1
236,excourse23,Course,2
236,excourse23,Libraries,1
236,excourse23,Well,1
236,excourse23,Using,2
236,excourse23,Analysis,2
236,excourse23,Provides,2
236,excourse23,Introduction,1
236,excourse23,Science,1
236,excourse23,Basic,3
236,excourse23,Python,2
236,excourse23,World,1
236,excourse23,Concepts,1
236,excourse23,Skills,1
236,excourse23,Core,1
236,excourse23,Overview,1
236,excourse23,Students,2
236,excourse23,Frames,1
236,excourse23,Real,1
236,excourse23,Questions,1
236,excourse23,Pandas,1
236,excourse23,Techniques,1
236,excourse23,Visualization,1
236,excourse23,Loading,1
236,excourse23,Querying,1
236,excourse23,Gain,1
236,excourse23,Introduced,1
236,excourse23,Numpy,1
236,excourse23,Aggregation,1
236,excourse23,Answer,1
236,excourse23,Inspecting,1
236,excourse23,Joining,1
236,excourse23,Matplotlib,1
236,excourse23,Summarization,1
237,excourse24,Cloud,23
237,excourse24,Developer,1
237,excourse24,Found,1
237,excourse24,Learn,1
237,excourse24,Services,1
237,excourse24,Case,2
237,excourse24,Course,5
237,excourse24,Google,1
237,excourse24,Ibm,4
237,excourse24,Including,1
237,excourse24,Large,1
237,excourse24,Models,2
237,excourse24,Public,1
237,excourse24,Understand,1
237,excourse24,Microservices,1
237,excourse24,Computing,11
237,excourse24,Familiar,1
237,excourse24,Application,1
237,excourse24,Introduction,2
237,excourse24,Native,1
237,excourse24,Security,1
237,excourse24,Working,1
237,excourse24,Digital,1
237,excourse24,Experience,2
237,excourse24,Hands,1
237,excourse24,Basics,1
237,excourse24,Service,3
237,excourse24,Cover,1
237,excourse24,Different,1
237,excourse24,File,1
237,excourse24,Storage,1
237,excourse24,Hybrid,2
237,excourse24,Introduce,1
237,excourse24,Concepts,2
237,excourse24,Introduces,1
237,excourse24,Key,1
237,excourse24,End,1
237,excourse24,Understanding,1
237,excourse24,Serverless,1
237,excourse24,Times,1
237,excourse24,Programming,1
237,excourse24,Field,1
237,excourse24,Foundational,2
237,excourse24,Knowledge,1
237,excourse24,Core,2
237,excourse24,History,1
237,excourse24,Student,1
237,excourse24,Becoming,1
237,excourse24,Gained,1
237,excourse24,Various,1
237,excourse24,Job,1
237,excourse24,Business,2
237,excourse24,Start,1
237,excourse24,Information,1
237,excourse24,Technology,1
237,excourse24,Whether,1
237,excourse24,Components,1
237,excourse24,Monitoring,1
237,excourse24,Variety,1
237,excourse24,Essential,1
237,excourse24,Analyst,1
237,excourse24,Practices,1
237,excourse24,Created,1
237,excourse24,Account,1
237,excourse24,Manager,1
237,excourse24,Career,1
237,excourse24,Emerging,1
237,excourse24,Devops,1
237,excourse24,Modernization,1
237,excourse24,Multicloud,1
237,excourse24,Wants,2
237,excourse24,Terminology,1
237,excourse24,Badge,3
237,excourse24,Earn,1
237,excourse24,Trends,1
237,excourse24,Object,1
237,excourse24,Gain,1
237,excourse24,Practitioner,2
237,excourse24,Required,1
237,excourse24,Become,2
237,excourse24,Look,1
237,excourse24,Characteristics,1
237,excourse24,Etc,2
237,excourse24,Deployment,1
237,excourse24,Roles,1
237,excourse24,Industry,2
237,excourse24,E,1
237,excourse24,Engineer,1
237,excourse24,G,1
237,excourse24,Across,1
237,excourse24,Audiences,1
237,excourse24,Aws,1
237,excourse24,Block,1
237,excourse24,Cdn,1
237,excourse24,Com,1
237,excourse24,Completion,1
237,excourse24,Definition,1
237,excourse24,Eligible,1
237,excourse24,Emergent,1
237,excourse24,Enabled,1
237,excourse24,Executive,1
237,excourse24,Go,1
237,excourse24,Grounding,1
237,excourse24,Https,1
237,excourse24,Iaas,1
237,excourse24,Infrastructure,1
237,excourse24,Makes,1
237,excourse24,Microsoft,1
237,excourse24,Networking,1
237,excourse24,Offer,1
237,excourse24,Org,1
237,excourse24,Paas,1
237,excourse24,Perspective,1
237,excourse24,Prior,1
237,excourse24,Private,1
237,excourse24,Prominent,1
237,excourse24,Providers,1
237,excourse24,Provisioning,1
237,excourse24,Require,1
237,excourse24,Saas,1
237,excourse24,Someone,1
237,excourse24,Studies,1
237,excourse24,Suitable,1
237,excourse24,Though,1
237,excourse24,Usecases,1
237,excourse24,Verticals,1
237,excourse24,Vms,1
237,excourse24,Www,1
237,excourse24,Youracclaim,1
238,excourse25,Cloud,9
238,excourse25,Services,2
238,excourse25,Models,1
238,excourse25,Several,1
238,excourse25,Supports,1
238,excourse25,Well,1
238,excourse25,Computing,5
238,excourse25,Managed,1
238,excourse25,Basics,3
238,excourse25,Explore,1
238,excourse25,Different,1
238,excourse25,Storage,1
238,excourse25,Scenarios,1
238,excourse25,Next,1
238,excourse25,Welcome,1
238,excourse25,Platforms,1
238,excourse25,Future,1
238,excourse25,Weeks,1
238,excourse25,Compare,1
238,excourse25,Discuss,2
238,excourse25,Deployment,1
238,excourse25,Delve,1
238,excourse25,Infrastructure,1
238,excourse25,Azure,1
238,excourse25,Delivered,1
238,excourse25,Economics,1
238,excourse25,Hosting,1
238,excourse25,Last,1
238,excourse25,Least,1
238,excourse25,Levels,1
239,excourse26,Build,2
239,excourse26,Cloud,5
239,excourse26,Data,2
239,excourse26,Learn,2
239,excourse26,Course,4
239,excourse26,Including,1
239,excourse26,Learning,1
239,excourse26,Machine,1
239,excourse26,Well,1
239,excourse26,Using,1
239,excourse26,Computing,4
239,excourse26,Framework,1
239,excourse26,Scale,2
239,excourse26,Science,1
239,excourse26,Development,1
239,excourse26,First,1
239,excourse26,Project,1
239,excourse26,Python,1
239,excourse26,Applying,1
239,excourse26,Pipelines,1
239,excourse26,Software,1
239,excourse26,Serverless,1
239,excourse26,S3,1
239,excourse26,Portfolio,1
239,excourse26,Linux,1
239,excourse26,Virtual,1
239,excourse26,Building,2
239,excourse26,Foundational,1
239,excourse26,Level,2
239,excourse26,Skills,1
239,excourse26,Apply,1
239,excourse26,Students,2
239,excourse26,Welcome,1
239,excourse26,Projects,2
239,excourse26,Technology,1
239,excourse26,Interested,1
239,excourse26,Code,1
239,excourse26,Techniques,1
239,excourse26,Agile,1
239,excourse26,Ideal,1
239,excourse26,Engineering,1
239,excourse26,Useful,1
239,excourse26,Machines,1
239,excourse26,Beginner,1
239,excourse26,Specialization,1
239,excourse26,Foundations,1
239,excourse26,Aws,2
239,excourse26,Infrastructure,1
239,excourse26,Beginners,1
239,excourse26,Github,1
239,excourse26,Global,1
239,excourse26,Hosted,1
239,excourse26,Hugo,1
239,excourse26,Infrastructures,1
239,excourse26,Intermediate,2
239,excourse26,Involving,1
239,excourse26,Solutions,1
239,excourse26,Statically,1
239,excourse26,Website,1
239,excourse26,Websites,1
240,excourse27,Cloud,3
240,excourse27,Learn,1
240,excourse27,Course,1
240,excourse27,Scalability,1
240,excourse27,Systems,3
240,excourse27,Using,2
240,excourse27,Computing,4
240,excourse27,Distributed,4
240,excourse27,Used,2
240,excourse27,Open,1
240,excourse27,Get,1
240,excourse27,Experience,1
240,excourse27,Hands,1
240,excourse27,Common,1
240,excourse27,Exercises,1
240,excourse27,Work,1
240,excourse27,Concepts,5
240,excourse27,Key,1
240,excourse27,Source,1
240,excourse27,Include,1
240,excourse27,Algorithms,3
240,excourse27,Around,1
240,excourse27,Built,1
240,excourse27,Language,1
240,excourse27,Programming,2
240,excourse27,Set,1
240,excourse27,Core,1
240,excourse27,Leading,1
240,excourse27,Today,1
240,excourse27,Fundamental,1
240,excourse27,Mapreduce,1
240,excourse27,Areas,1
240,excourse27,Know,1
240,excourse27,Features,1
240,excourse27,Implement,1
240,excourse27,Whether,1
240,excourse27,Code,1
240,excourse27,Programs,1
240,excourse27,Provided,2
240,excourse27,Techniques,1
240,excourse27,Template,1
240,excourse27,Nosql,1
240,excourse27,Design,1
240,excourse27,Required,1
240,excourse27,Companies,1
240,excourse27,Part,1
240,excourse27,Value,1
240,excourse27,Assignments,1
240,excourse27,Dirty,1
240,excourse27,Industry,1
240,excourse27,Prior,1
240,excourse27,Academia,1
240,excourse27,C++,2
240,excourse27,Centered,1
240,excourse27,Classical,1
240,excourse27,Clouds,1
240,excourse27,Homework,1
240,excourse27,Inside,2
240,excourse27,Interviews,1
240,excourse27,Managers,1
240,excourse27,Philosophies,1
240,excourse27,Researchers,1
240,excourse27,Stores,1
240,excourse27,Trending,1
240,excourse27,Widely,1
241,excourse28,Build,1
241,excourse28,Cloud,5
241,excourse28,Data,1
241,excourse28,Learn,1
241,excourse28,Course,3
241,excourse28,Designed,1
241,excourse28,Models,2
241,excourse28,Computing,4
241,excourse28,Introduction,1
241,excourse28,Working,1
241,excourse28,Hands,1
241,excourse28,Analytics,1
241,excourse28,Fundamentals,1
241,excourse28,Service,1
241,excourse28,Role,1
241,excourse28,Common,1
241,excourse28,Concepts,1
241,excourse28,Understanding,1
241,excourse28,Wide,1
241,excourse28,Critical,1
241,excourse28,Knowledge,1
241,excourse28,Opportunity,1
241,excourse28,Skills,1
241,excourse28,Core,1
241,excourse28,Overview,1
241,excourse28,Topics,1
241,excourse28,Relevant,1
241,excourse28,Many,1
241,excourse28,Configure,1
241,excourse28,Variety,1
241,excourse28,Account,1
241,excourse28,Covers,1
241,excourse28,Give,1
241,excourse28,Introduced,1
241,excourse28,Begin,1
241,excourse28,Review,1
241,excourse28,Material,1
241,excourse28,Deployment,1
241,excourse28,Aims,1
241,excourse28,Prepare,1
241,excourse28,Series,1
241,excourse28,Go,1
241,excourse28,Offers,1
241,excourse28,Primary,1
241,excourse28,Second,1
242,excourse29,Cloud,3
242,excourse29,Learn,1
242,excourse29,Course,1
242,excourse29,Scalability,1
242,excourse29,Systems,3
242,excourse29,Using,2
242,excourse29,Computing,4
242,excourse29,Distributed,4
242,excourse29,Used,2
242,excourse29,Open,1
242,excourse29,Get,1
242,excourse29,Experience,1
242,excourse29,Hands,1
242,excourse29,Common,1
242,excourse29,Exercises,1
242,excourse29,Work,1
242,excourse29,Concepts,5
242,excourse29,Key,1
242,excourse29,Source,1
242,excourse29,Include,1
242,excourse29,Algorithms,3
242,excourse29,Around,1
242,excourse29,Built,1
242,excourse29,Language,1
242,excourse29,Programming,2
242,excourse29,Set,1
242,excourse29,Core,1
242,excourse29,Leading,1
242,excourse29,Today,1
242,excourse29,Fundamental,1
242,excourse29,Mapreduce,1
242,excourse29,Areas,1
242,excourse29,Know,1
242,excourse29,Features,1
242,excourse29,Implement,1
242,excourse29,Whether,1
242,excourse29,Code,1
242,excourse29,Programs,1
242,excourse29,Provided,2
242,excourse29,Techniques,1
242,excourse29,Template,1
242,excourse29,Nosql,1
242,excourse29,Design,1
242,excourse29,Required,1
242,excourse29,Companies,1
242,excourse29,Part,1
242,excourse29,Value,1
242,excourse29,Assignments,1
242,excourse29,Dirty,1
242,excourse29,Industry,1
242,excourse29,Prior,1
242,excourse29,Academia,1
242,excourse29,C++,2
242,excourse29,Centered,1
242,excourse29,Classical,1
242,excourse29,Clouds,1
242,excourse29,Homework,1
242,excourse29,Inside,2
242,excourse29,Interviews,1
242,excourse29,Managers,1
242,excourse29,Philosophies,1
242,excourse29,Researchers,1
242,excourse29,Stores,1
242,excourse29,Trending,1
242,excourse29,Widely,1
243,excourse30,Cloud,17
243,excourse30,Data,3
243,excourse30,Services,2
243,excourse30,Based,1
243,excourse30,Course,4
243,excourse30,Designed,1
243,excourse30,Google,1
243,excourse30,Including,2
243,excourse30,Platform,1
243,excourse30,Solution,1
243,excourse30,Systems,4
243,excourse30,Big,4
243,excourse30,Computing,8
243,excourse30,Containers,1
243,excourse30,Docker,1
243,excourse30,First,3
243,excourse30,Started,1
243,excourse30,Comprehensive,1
243,excourse30,Service,5
243,excourse30,World,1
243,excourse30,Json,1
243,excourse30,Cover,3
243,excourse30,File,1
243,excourse30,Load,1
243,excourse30,Storage,4
243,excourse30,Introduce,2
243,excourse30,Concepts,1
243,excourse30,Introduces,1
243,excourse30,Software,1
243,excourse30,Applications,3
243,excourse30,Serverless,1
243,excourse30,Hdfs,1
243,excourse30,Virtual,2
243,excourse30,Environment,1
243,excourse30,Focus,2
243,excourse30,Level,2
243,excourse30,Move,1
243,excourse30,Deeper,1
243,excourse30,Mobile,1
243,excourse30,Three,3
243,excourse30,Fundamental,1
243,excourse30,Welcome,1
243,excourse30,Hive,1
243,excourse30,Start,1
243,excourse30,Face,1
243,excourse30,Information,1
243,excourse30,Results,1
243,excourse30,Backend,1
243,excourse30,Technology,1
243,excourse30,Many,1
243,excourse30,Ways,1
243,excourse30,Hard,1
243,excourse30,Rest,1
243,excourse30,Impact,1
243,excourse30,Offering,2
243,excourse30,Covers,1
243,excourse30,Enterprise,1
243,excourse30,Options,1
243,excourse30,Give,1
243,excourse30,Machines,1
243,excourse30,Object,1
243,excourse30,Two,3
243,excourse30,Architectures,2
243,excourse30,Offerings,1
243,excourse30,Technologies,2
243,excourse30,Part,2
243,excourse30,Come,1
243,excourse30,Four,1
243,excourse30,Finish,1
243,excourse30,Physical,1
243,excourse30,Lectures,1
243,excourse30,Series,1
243,excourse30,Foundations,1
243,excourse30,Multitude,1
243,excourse30,Concept,3
243,excourse30,Discussion,1
243,excourse30,Infrastructure,3
243,excourse30,Microsoft,1
243,excourse30,Providers,1
243,excourse30,Economics,1
243,excourse30,Amazon,1
243,excourse30,Archival,1
243,excourse30,Balancing,1
243,excourse30,Ceph,1
243,excourse30,Change,1
243,excourse30,Comparing,1
243,excourse30,Comprise,1
243,excourse30,Defined,1
243,excourse30,Drives,1
243,excourse30,Dropbox,1
243,excourse30,Introducing,1
243,excourse30,Jvm,1
243,excourse30,Kubernates,1
243,excourse30,Maas,1
243,excourse30,Major,2
243,excourse30,Metal,1
243,excourse30,Middleware,1
243,excourse30,Modern,1
243,excourse30,Moves,1
243,excourse30,Organize,1
243,excourse30,Provisioned,1
243,excourse30,Pure,1
243,excourse30,Revolution,1
243,excourse30,Rpc,1
243,excourse30,Special,1
243,excourse30,Talk,1
243,excourse30,View,1
243,excourse30,Virtualization,2
243,excourse30,Week,7
243,excourse30,Wraps,1
243,excourse30,Years,1
244,excourse31,Cloud,7
244,excourse31,Data,13
244,excourse31,Program,1
244,excourse31,Use,3
244,excourse31,Caffe,1
244,excourse31,Complex,1
244,excourse31,Course,5
244,excourse31,Deep,2
244,excourse31,Designed,1
244,excourse31,Including,4
244,excourse31,Large,1
244,excourse31,Learning,4
244,excourse31,Machine,2
244,excourse31,One,2
244,excourse31,Problems,1
244,excourse31,Processing,2
244,excourse31,Support,1
244,excourse31,Supports,1
244,excourse31,System,2
244,excourse31,Systems,4
244,excourse31,Tensor,1
244,excourse31,Theano,1
244,excourse31,Time,1
244,excourse31,Using,1
244,excourse31,Analysis,1
244,excourse31,Big,4
244,excourse31,Computing,4
244,excourse31,Distributed,5
244,excourse31,Scale,1
244,excourse31,Spark,7
244,excourse31,Used,4
244,excourse31,Application,1
244,excourse31,Database,2
244,excourse31,First,1
244,excourse31,Comprehensive,1
244,excourse31,Analytics,4
244,excourse31,Base,1
244,excourse31,Topic,1
244,excourse31,World,1
244,excourse31,Cover,1
244,excourse31,File,1
244,excourse31,Hadoop,2
244,excourse31,Show,1
244,excourse31,Sql,2
244,excourse31,Storage,1
244,excourse31,Introduce,2
244,excourse31,Introduces,3
244,excourse31,Key,1
244,excourse31,Applications,9
244,excourse31,Algorithms,1
244,excourse31,Fast,1
244,excourse31,Hbase,1
244,excourse31,Hdfs,1
244,excourse31,Latency,1
244,excourse31,Low,1
244,excourse31,Memory,1
244,excourse31,Mesos,1
244,excourse31,Streaming,4
244,excourse31,Together,1
244,excourse31,Wide,1
244,excourse31,Performance,1
244,excourse31,Programming,1
244,excourse31,Databases,2
244,excourse31,Environment,1
244,excourse31,Move,1
244,excourse31,Next,1
244,excourse31,Operations,1
244,excourse31,Ecosystem,1
244,excourse31,Graph,2
244,excourse31,Three,1
244,excourse31,Mapreduce,1
244,excourse31,Real,1
244,excourse31,Welcome,1
244,excourse31,Model,1
244,excourse31,Start,1
244,excourse31,Industries,1
244,excourse31,Information,2
244,excourse31,Scalable,2
244,excourse31,Ml,1
244,excourse31,Frameworks,1
244,excourse31,Technology,1
244,excourse31,Many,1
244,excourse31,Consensus,2
244,excourse31,Exploring,2
244,excourse31,Graphx,1
244,excourse31,Yahoo,1
244,excourse31,Examples,2
244,excourse31,Zookeeper,1
244,excourse31,Variety,1
244,excourse31,Ways,1
244,excourse31,Yarn,1
244,excourse31,Messaging,1
244,excourse31,Presents,1
244,excourse31,Powerful,1
244,excourse31,Continue,3
244,excourse31,Nosql,1
244,excourse31,Form,1
244,excourse31,Static,1
244,excourse31,Informed,1
244,excourse31,High,1
244,excourse31,Give,1
244,excourse31,Publish,1
244,excourse31,Two,3
244,excourse31,Architectures,1
244,excourse31,Mllib,1
244,excourse31,Technologies,1
244,excourse31,Kafka,1
244,excourse31,Discuss,1
244,excourse31,Presentation,2
244,excourse31,Queries,1
244,excourse31,Uses,1
244,excourse31,Operating,1
244,excourse31,Part,2
244,excourse31,Value,1
244,excourse31,Connecting,1
244,excourse31,Focuses,1
244,excourse31,Four,2
244,excourse31,Finish,2
244,excourse31,Present,2
244,excourse31,Acid,1
244,excourse31,Consistency,1
244,excourse31,Eventual,1
244,excourse31,Series,1
244,excourse31,Represent,2
244,excourse31,Robust,1
244,excourse31,Last,1
244,excourse31,Stores,2
244,excourse31,Widely,1
244,excourse31,Second,2
244,excourse31,Change,1
244,excourse31,Introducing,1
244,excourse31,Major,2
244,excourse31,Moves,1
244,excourse31,View,1
244,excourse31,Week,8
244,excourse31,Bayes,1
244,excourse31,Centers,2
244,excourse31,Cloudera,1
244,excourse31,Cntk,1
244,excourse31,Construction,1
244,excourse31,Difficulties,1
244,excourse31,Disks,1
244,excourse31,Disruptive,1
244,excourse31,Distributions,1
244,excourse31,Enormous,2
244,excourse31,Finding,1
244,excourse31,Flexible,1
244,excourse31,Flow,1
244,excourse31,Fpm,1
244,excourse31,Giraph,1
244,excourse31,Given,1
244,excourse31,Hortonworks,1
244,excourse31,Huge,2
244,excourse31,Ideas,1
244,excourse31,Kappa,1
244,excourse31,Kmeans,1
244,excourse31,Lambda,1
244,excourse31,Log,1
244,excourse31,Mahout,1
244,excourse31,Mapr,1
244,excourse31,Memories,1
244,excourse31,Middle,1
244,excourse31,Mxnet,1
244,excourse31,Naive,1
244,excourse31,Opens,1
244,excourse31,Paxos,1
244,excourse31,Pregel,1
244,excourse31,Processors,1
244,excourse31,Programmability,1
244,excourse31,Quantities,1
244,excourse31,Redis,1
244,excourse31,Society,1
244,excourse31,Storm,1
244,excourse31,Streamed,1
244,excourse31,Subscribe,1
244,excourse31,Theme,1
244,excourse31,Velocity,1
244,excourse31,Visit,1
244,excourse31,Volumes,1
245,excourse32,Cloud,1
245,excourse32,Data,26
245,excourse32,Learn,4
245,excourse32,Use,1
245,excourse32,Analyze,1
245,excourse32,Course,5
245,excourse32,Learning,1
245,excourse32,Premise,1
245,excourse32,Understand,1
245,excourse32,Analysis,5
245,excourse32,Big,1
245,excourse32,Spark,1
245,excourse32,Used,1
245,excourse32,Introduction,2
245,excourse32,Test,1
245,excourse32,Project,1
245,excourse32,Analytics,2
245,excourse32,Explore,3
245,excourse32,Fundamentals,2
245,excourse32,Within,1
245,excourse32,World,1
245,excourse32,Role,1
245,excourse32,Different,1
245,excourse32,Hadoop,1
245,excourse32,Help,1
245,excourse32,Journey,1
245,excourse32,Concepts,1
245,excourse32,Key,1
245,excourse32,Tools,3
245,excourse32,End,1
245,excourse32,Understanding,1
245,excourse32,Functions,1
245,excourse32,Mining,1
245,excourse32,Provide,1
245,excourse32,Sources,1
245,excourse32,Together,1
245,excourse32,Databases,1
245,excourse32,Perform,1
245,excourse32,Visualizations,1
245,excourse32,Knowledge,1
245,excourse32,Skills,2
245,excourse32,Available,2
245,excourse32,Ecosystem,3
245,excourse32,Various,1
245,excourse32,Identify,2
245,excourse32,Communicate,1
245,excourse32,Real,1
245,excourse32,Hive,1
245,excourse32,Many,1
245,excourse32,Dashboard,1
245,excourse32,Decision,1
245,excourse32,Gentle,1
245,excourse32,Able,2
245,excourse32,Analyst,5
245,excourse32,Visualize,1
245,excourse32,Driven,1
245,excourse32,Discover,1
245,excourse32,Presents,1
245,excourse32,Continue,1
245,excourse32,Resources,1
245,excourse32,Career,1
245,excourse32,Share,1
245,excourse32,Platforms,1
245,excourse32,Give,1
245,excourse32,Uncover,1
245,excourse32,Gain,1
245,excourse32,Required,1
245,excourse32,Become,1
245,excourse32,Means,1
245,excourse32,Aspects,1
245,excourse32,Summarize,1
245,excourse32,Stakeholders,1
245,excourse32,Warehouses,1
245,excourse32,Begin,1
245,excourse32,Final,1
245,excourse32,Scientist,1
245,excourse32,Gathering,2
245,excourse32,Material,1
245,excourse32,Clean,1
245,excourse32,Soft,1
245,excourse32,Differentiate,1
245,excourse32,Roles,1
245,excourse32,Engineer,1
245,excourse32,Major,1
245,excourse32,Comes,1
245,excourse32,Daily,2
245,excourse32,Entails,1
245,excourse32,Exactly,1
245,excourse32,Exciting,1
245,excourse32,Life,1
245,excourse32,Maker,1
245,excourse32,Mastering,2
245,excourse32,Option,1
245,excourse32,Paths,1
245,excourse32,Profession,1
245,excourse32,Responsibilities,1
245,excourse32,Scenario,1
245,excourse32,Throughout,1
245,excourse32,Vendors,1
246,excourse33,Along,1
246,excourse33,Create,1
246,excourse33,Data,22
246,excourse33,Learn,4
246,excourse33,Take,1
246,excourse33,Use,2
246,excourse33,Want,1
246,excourse33,Analyze,2
246,excourse33,Course,7
246,excourse33,Designed,1
246,excourse33,Google,1
246,excourse33,Learning,1
246,excourse33,Need,1
246,excourse33,Several,1
246,excourse33,Understand,2
246,excourse33,Videos,1
246,excourse33,Well,2
246,excourse33,Using,4
246,excourse33,Analysis,6
246,excourse33,Analyzing,3
246,excourse33,Enables,1
246,excourse33,Performing,1
246,excourse33,Used,1
246,excourse33,Introduction,2
246,excourse33,Science,1
246,excourse33,Basic,2
246,excourse33,Creating,1
246,excourse33,First,1
246,excourse33,Project,1
246,excourse33,Started,1
246,excourse33,Working,3
246,excourse33,Experience,3
246,excourse33,Hands,1
246,excourse33,Analytics,1
246,excourse33,Basics,2
246,excourse33,Within,1
246,excourse33,Access,1
246,excourse33,Role,1
246,excourse33,Web,1
246,excourse33,Easy,1
246,excourse33,Formats,1
246,excourse33,Lab,1
246,excourse33,Show,1
246,excourse33,Table,1
246,excourse33,Tool,2
246,excourse33,Software,1
246,excourse33,End,1
246,excourse33,Understanding,2
246,excourse33,Functions,2
246,excourse33,Faster,1
246,excourse33,Getting,1
246,excourse33,Provide,1
246,excourse33,Perform,1
246,excourse33,Focus,1
246,excourse33,Knowledge,2
246,excourse33,Level,1
246,excourse33,Skills,1
246,excourse33,Apply,1
246,excourse33,Practice,2
246,excourse33,Online,1
246,excourse33,Make,1
246,excourse33,Convert,1
246,excourse33,Business,1
246,excourse33,Process,1
246,excourse33,Easily,1
246,excourse33,Limitations,1
246,excourse33,Includes,1
246,excourse33,Tables,2
246,excourse33,Features,1
246,excourse33,Whether,1
246,excourse33,Valuable,1
246,excourse33,Device,1
246,excourse33,Tasks,2
246,excourse33,Code,1
246,excourse33,Sets,1
246,excourse33,Examples,1
246,excourse33,Techniques,1
246,excourse33,Essential,1
246,excourse33,Ability,1
246,excourse33,Spreadsheet,2
246,excourse33,Demos,1
246,excourse33,Steps,1
246,excourse33,Account,1
246,excourse33,Continue,1
246,excourse33,Loading,1
246,excourse33,Covers,1
246,excourse33,Without,1
246,excourse33,Give,1
246,excourse33,Instructions,1
246,excourse33,Version,1
246,excourse33,Gain,2
246,excourse33,Filtering,2
246,excourse33,Multiple,1
246,excourse33,Begin,1
246,excourse33,Final,1
246,excourse33,Starts,1
246,excourse33,Step,2
246,excourse33,Acquired,1
246,excourse33,Important,1
246,excourse33,Clean,1
246,excourse33,Cleaning,1
246,excourse33,Spreadsheets,7
246,excourse33,Installation,1
246,excourse33,Followed,1
246,excourse33,Coding,1
246,excourse33,Applied,1
246,excourse33,Manipulating,1
246,excourse33,Pivot,3
246,excourse33,Microsoft,2
246,excourse33,Prior,1
